state,year,senate_total,senate_dem,senate_rep,senate_other,house_total,house_dem,house_rep,house_other
Alabama,1934,,,,,,,,
Alabama,1935,,,,,,,,
Alabama,1936,,,,,,,,
Alabama,1937,,,,,,,,
Alabama,1938,,,,,,,,
Alabama,1939,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1940,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1941,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1942,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1943,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1944,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1945,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1946,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1947,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1948,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1949,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1950,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1951,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1952,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1953,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1954,35.0,35.0,0.0,0.0,106.0,105.0,1.0,0.0
Alabama,1955,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1956,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1957,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1958,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1959,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1960,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1961,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1962,35.0,35.0,0.0,0.0,106.0,106.0,0.0,0.0
Alabama,1963,35.0,35.0,0.0,0.0,106.0,104.0,2.0,0.0
Alabama,1964,35.0,35.0,0.0,0.0,106.0,104.0,2.0,0.0
Alabama,1965,35.0,35.0,0.0,0.0,106.0,102.0,4.0,0.0
Alabama,1966,35.0,35.0,0.0,0.0,106.0,102.0,4.0,0.0
Alabama,1967,35.0,34.0,1.0,0.0,106.0,106.0,0.0,0.0
Alabama,1968,35.0,34.0,1.0,0.0,106.0,106.0,0.0,0.0
Alabama,1969,35.0,34.0,1.0,0.0,106.0,106.0,0.0,0.0
Alabama,1970,35.0,34.0,1.0,0.0,106.0,105.0,1.0,0.0
Alabama,1971,35.0,35.0,0.0,0.0,106.0,103.0,2.0,1.0
Alabama,1972,35.0,35.0,0.0,0.0,106.0,103.0,2.0,1.0
Alabama,1973,35.0,35.0,0.0,0.0,106.0,103.0,2.0,1.0
Alabama,1974,35.0,35.0,0.0,0.0,106.0,104.0,2.0,0.0
Alabama,1975,35.0,35.0,0.0,0.0,105.0,105.0,0.0,0.0
Alabama,1976,35.0,35.0,0.0,0.0,105.0,105.0,0.0,0.0
Alabama,1977,35.0,33.0,0.0,0.0,105.0,103.0,0.0,0.0
Alabama,1978,35.0,34.0,0.0,1.0,105.0,103.0,2.0,0.0
Alabama,1979,35.0,35.0,0.0,0.0,105.0,101.0,4.0,0.0
Alabama,1980,35.0,35.0,0.0,0.0,105.0,101.0,4.0,0.0
Alabama,1981,35.0,35.0,0.0,0.0,105.0,100.0,4.0,0.0
Alabama,1982,35.0,35.0,0.0,0.0,105.0,100.0,4.0,0.0
Alabama,1983,35.0,32.0,3.0,0.0,105.0,97.0,8.0,0.0
Alabama,1984,35.0,32.0,3.0,0.0,105.0,97.0,8.0,0.0
Alabama,1985,35.0,28.0,4.0,3.0,105.0,87.0,12.0,5.0
Alabama,1986,35.0,28.0,4.0,3.0,105.0,87.0,12.0,5.0
Alabama,1987,35.0,30.0,5.0,0.0,105.0,89.0,16.0,0.0
Alabama,1988,35.0,30.0,5.0,0.0,105.0,89.0,16.0,0.0
Alabama,1989,35.0,28.0,6.0,0.0,105.0,85.0,17.0,0.0
Alabama,1990,35.0,28.0,6.0,0.0,105.0,85.0,17.0,0.0
Alabama,1991,35.0,28.0,7.0,0.0,105.0,83.0,22.0,0.0
Alabama,1992,35.0,28.0,7.0,0.0,105.0,82.0,23.0,0.0
Alabama,1993,35.0,28.0,7.0,0.0,105.0,82.0,23.0,0.0
Alabama,1994,35.0,27.0,8.0,0.0,105.0,82.0,23.0,0.0
Alabama,1995,35.0,23.0,12.0,0.0,105.0,74.0,31.0,0.0
Alabama,1996,35.0,23.0,12.0,0.0,105.0,73.0,32.0,0.0
Alabama,1997,35.0,22.0,12.0,0.0,105.0,72.0,33.0,0.0
Alabama,1998,35.0,22.0,13.0,0.0,105.0,71.0,34.0,0.0
Alabama,1999,35.0,23.0,12.0,0.0,105.0,69.0,36.0,0.0
Alabama,2000,35.0,23.0,12.0,0.0,105.0,69.0,36.0,0.0
Alabama,2001,35.0,23.0,12.0,0.0,105.0,67.0,36.0,0.0
Alabama,2002,35.0,24.0,11.0,0.0,105.0,67.0,38.0,0.0
Alabama,2003,35.0,25.0,10.0,0.0,105.0,64.0,41.0,0.0
Alabama,2004,35.0,25.0,10.0,0.0,105.0,63.0,42.0,0.0
Alabama,2005,35.0,25.0,10.0,0.0,105.0,62.0,40.0,0.0
Alabama,2006,35.0,25.0,10.0,0.0,105.0,63.0,42.0,0.0
Alabama,2007,35.0,23.0,12.0,0.0,105.0,62.0,43.0,0.0
Alabama,2008,35.0,22.0,13.0,0.0,105.0,62.0,43.0,0.0
Alabama,2009,35.0,19.0,13.0,0.0,105.0,62.0,43.0,0.0
Alabama,2010,35.0,21.0,14.0,0.0,105.0,60.0,45.0,0.0
Alabama,2011,35.0,12.0,22.0,1.0,105.0,39.0,66.0,0.0
Alabama,2012,35.0,12.0,22.0,1.0,105.0,40.0,65.0,0.0
Alabama,2013,35.0,11.0,23.0,1.0,105.0,39.0,64.0,0.0
Alabama,2014,35.0,11.0,23.0,1.0,105.0,37.0,66.0,1.0
Alabama,2015,35.0,8.0,26.0,1.0,105.0,33.0,72.0,0.0
Alabama,2016,35.0,8.0,26.0,1.0,105.0,33.0,72.0,0.0
Alabama,2017,35.0,8.0,26.0,1.0,105.0,32.0,72.0,0.0
Alabama,2018,35.0,7.0,26.0,1.0,105.0,33.0,70.0,0.0
Alabama,2019,35.0,8.0,27.0,0.0,105.0,28.0,77.0,0.0
Alabama,2020,35.0,8.0,27.0,0.0,105.0,28.0,77.0,0.0
Alabama,2021,35.0,7.0,26.0,0.0,105.0,28.0,77.0,0.0
Alaska,1934,,,,,,,,
Alaska,1935,,,,,,,,
Alaska,1936,,,,,,,,
Alaska,1937,,,,,,,,
Alaska,1938,,,,,,,,
Alaska,1939,,,,,,,,
Alaska,1940,,,,,,,,
Alaska,1941,,,,,,,,
Alaska,1942,,,,,,,,
Alaska,1943,,,,,,,,
Alaska,1944,,,,,,,,
Alaska,1945,,,,,,,,
Alaska,1946,,,,,,,,
Alaska,1947,,,,,,,,
Alaska,1948,,,,,,,,
Alaska,1949,16.0,8.0,8.0,0.0,24.0,19.0,5.0,0.0
Alaska,1950,16.0,8.0,8.0,0.0,24.0,19.0,5.0,0.0
Alaska,1951,16.0,8.0,8.0,0.0,24.0,14.0,10.0,0.0
Alaska,1952,16.0,8.0,8.0,0.0,24.0,14.0,10.0,0.0
Alaska,1953,16.0,5.0,11.0,0.0,24.0,4.0,20.0,0.0
Alaska,1954,16.0,5.0,11.0,0.0,24.0,4.0,20.0,0.0
Alaska,1955,16.0,11.0,4.0,0.0,24.0,21.0,3.0,0.0
Alaska,1956,16.0,11.0,4.0,0.0,24.0,21.0,3.0,0.0
Alaska,1957,16.0,11.0,5.0,0.0,24.0,21.0,3.0,0.0
Alaska,1958,16.0,11.0,5.0,0.0,24.0,21.0,3.0,0.0
Alaska,1959,20.0,18.0,2.0,0.0,40.0,34.0,5.0,1.0
Alaska,1960,20.0,18.0,2.0,0.0,40.0,34.0,5.0,1.0
Alaska,1961,20.0,14.0,6.0,0.0,40.0,22.0,18.0,0.0
Alaska,1962,20.0,13.0,7.0,0.0,40.0,22.0,18.0,0.0
Alaska,1963,20.0,15.0,5.0,0.0,40.0,20.0,20.0,0.0
Alaska,1964,20.0,15.0,5.0,0.0,40.0,20.0,20.0,0.0
Alaska,1965,20.0,17.0,3.0,0.0,40.0,30.0,10.0,0.0
Alaska,1966,20.0,17.0,3.0,0.0,40.0,30.0,10.0,0.0
Alaska,1967,20.0,6.0,14.0,0.0,40.0,15.0,25.0,0.0
Alaska,1968,20.0,6.0,14.0,0.0,40.0,15.0,25.0,0.0
Alaska,1969,20.0,9.0,11.0,0.0,40.0,22.0,18.0,0.0
Alaska,1970,20.0,9.0,11.0,0.0,40.0,22.0,18.0,0.0
Alaska,1971,20.0,10.0,10.0,0.0,40.0,31.0,9.0,0.0
Alaska,1972,20.0,10.0,10.0,0.0,40.0,31.0,9.0,0.0
Alaska,1973,20.0,9.0,11.0,0.0,40.0,20.0,19.0,1.0
Alaska,1974,20.0,9.0,11.0,0.0,40.0,20.0,19.0,1.0
Alaska,1975,20.0,13.0,7.0,0.0,40.0,30.0,10.0,0.0
Alaska,1976,20.0,13.0,7.0,0.0,40.0,30.0,9.0,1.0
Alaska,1977,20.0,12.0,8.0,0.0,40.0,25.0,15.0,0.0
Alaska,1978,20.0,12.0,8.0,0.0,40.0,25.0,15.0,0.0
Alaska,1979,20.0,9.0,11.0,0.0,40.0,25.0,14.0,1.0
Alaska,1980,20.0,9.0,11.0,0.0,40.0,25.0,14.0,1.0
Alaska,1981,20.0,11.0,9.0,0.0,40.0,22.0,16.0,2.0
Alaska,1982,20.0,11.0,9.0,0.0,40.0,22.0,16.0,2.0
Alaska,1983,20.0,9.0,11.0,0.0,40.0,19.0,21.0,0.0
Alaska,1984,20.0,9.0,11.0,0.0,40.0,19.0,21.0,0.0
Alaska,1985,20.0,9.0,11.0,0.0,40.0,21.0,18.0,1.0
Alaska,1986,20.0,9.0,11.0,0.0,40.0,21.0,18.0,1.0
Alaska,1987,20.0,8.0,12.0,0.0,40.0,24.0,16.0,0.0
Alaska,1988,20.0,8.0,12.0,0.0,40.0,24.0,16.0,0.0
Alaska,1989,20.0,8.0,12.0,0.0,40.0,24.0,16.0,0.0
Alaska,1990,20.0,8.0,12.0,0.0,40.0,24.0,16.0,0.0
Alaska,1991,20.0,10.0,10.0,0.0,40.0,23.0,17.0,0.0
Alaska,1992,20.0,10.0,10.0,0.0,40.0,23.0,17.0,0.0
Alaska,1993,20.0,9.0,10.0,1.0,40.0,20.0,18.0,2.0
Alaska,1994,20.0,10.0,10.0,0.0,40.0,20.0,18.0,2.0
Alaska,1995,20.0,8.0,12.0,0.0,40.0,17.0,22.0,1.0
Alaska,1996,20.0,8.0,12.0,0.0,40.0,17.0,22.0,1.0
Alaska,1997,20.0,7.0,13.0,0.0,40.0,15.0,25.0,0.0
Alaska,1998,20.0,6.0,14.0,0.0,40.0,15.0,25.0,0.0
Alaska,1999,20.0,5.0,15.0,0.0,40.0,14.0,26.0,0.0
Alaska,2000,20.0,5.0,15.0,0.0,40.0,14.0,26.0,0.0
Alaska,2001,20.0,6.0,14.0,0.0,40.0,13.0,27.0,0.0
Alaska,2002,20.0,6.0,14.0,0.0,40.0,13.0,27.0,0.0
Alaska,2003,20.0,8.0,12.0,0.0,40.0,13.0,27.0,0.0
Alaska,2004,20.0,8.0,12.0,0.0,40.0,13.0,27.0,0.0
Alaska,2005,20.0,8.0,12.0,0.0,40.0,14.0,26.0,0.0
Alaska,2006,20.0,8.0,12.0,0.0,40.0,14.0,26.0,0.0
Alaska,2007,20.0,8.0,12.0,0.0,40.0,14.0,26.0,0.0
Alaska,2008,20.0,9.0,11.0,0.0,40.0,17.0,23.0,0.0
Alaska,2009,20.0,10.0,10.0,0.0,40.0,18.0,22.0,0.0
Alaska,2010,20.0,10.0,10.0,0.0,40.0,18.0,22.0,0.0
Alaska,2011,20.0,10.0,10.0,0.0,40.0,16.0,24.0,0.0
Alaska,2012,20.0,10.0,10.0,0.0,40.0,18.0,22.0,0.0
Alaska,2013,20.0,7.0,13.0,0.0,40.0,15.0,25.0,0.0
Alaska,2014,20.0,7.0,13.0,0.0,40.0,14.0,26.0,0.0
Alaska,2015,20.0,6.0,14.0,0.0,40.0,16.0,23.0,1.0
Alaska,2016,20.0,6.0,14.0,0.0,40.0,16.0,23.0,1.0
Alaska,2017,20.0,6.0,14.0,0.0,40.0,17.0,21.0,2.0
Alaska,2018,20.0,6.0,14.0,0.0,40.0,16.0,21.0,2.0
Alaska,2019,20.0,7.0,13.0,0.0,40.0,19.0,21.0,0.0
Alaska,2020,20.0,7.0,13.0,0.0,40.0,15.0,23.0,2.0
Alaska,2021,20.0,7.0,13.0,0.0,40.0,15.0,21.0,4.0
Arizona,1934,,,,,,,,
Arizona,1935,,,,,,,,
Arizona,1936,,,,,,,,
Arizona,1937,19.0,19.0,0.0,0.0,51.0,50.0,1.0,0.0
Arizona,1938,19.0,19.0,0.0,0.0,51.0,50.0,1.0,0.0
Arizona,1939,19.0,19.0,0.0,0.0,52.0,51.0,1.0,0.0
Arizona,1940,19.0,19.0,0.0,0.0,52.0,51.0,1.0,0.0
Arizona,1941,19.0,19.0,0.0,0.0,53.0,53.0,0.0,0.0
Arizona,1942,19.0,19.0,0.0,0.0,53.0,53.0,0.0,0.0
Arizona,1943,19.0,19.0,0.0,0.0,58.0,58.0,0.0,0.0
Arizona,1944,19.0,19.0,0.0,0.0,58.0,58.0,0.0,0.0
Arizona,1945,19.0,19.0,0.0,0.0,58.0,57.0,1.0,0.0
Arizona,1946,19.0,19.0,0.0,0.0,58.0,57.0,1.0,0.0
Arizona,1947,19.0,19.0,0.0,0.0,58.0,53.0,5.0,0.0
Arizona,1948,19.0,19.0,0.0,0.0,58.0,53.0,5.0,0.0
Arizona,1949,19.0,19.0,0.0,0.0,59.0,52.0,7.0,0.0
Arizona,1950,19.0,19.0,0.0,0.0,59.0,52.0,7.0,0.0
Arizona,1951,19.0,19.0,0.0,0.0,71.0,61.0,10.0,0.0
Arizona,1952,19.0,19.0,0.0,0.0,71.0,61.0,10.0,0.0
Arizona,1953,19.0,15.0,4.0,0.0,80.0,50.0,30.0,0.0
Arizona,1954,19.0,15.0,4.0,0.0,80.0,50.0,30.0,0.0
Arizona,1955,28.0,26.0,2.0,0.0,80.0,61.0,19.0,0.0
Arizona,1956,28.0,26.0,2.0,0.0,80.0,61.0,19.0,0.0
Arizona,1957,28.0,26.0,2.0,0.0,80.0,57.0,23.0,0.0
Arizona,1958,28.0,26.0,2.0,0.0,80.0,57.0,23.0,0.0
Arizona,1959,28.0,27.0,1.0,0.0,80.0,55.0,25.0,0.0
Arizona,1960,28.0,27.0,1.0,0.0,80.0,55.0,25.0,0.0
Arizona,1961,28.0,24.0,4.0,0.0,80.0,52.0,28.0,0.0
Arizona,1962,28.0,24.0,4.0,0.0,80.0,52.0,28.0,0.0
Arizona,1963,28.0,24.0,4.0,0.0,80.0,49.0,31.0,0.0
Arizona,1964,28.0,24.0,4.0,0.0,80.0,49.0,31.0,0.0
Arizona,1965,28.0,26.0,2.0,0.0,80.0,45.0,35.0,0.0
Arizona,1966,28.0,26.0,2.0,0.0,80.0,45.0,35.0,0.0
Arizona,1967,30.0,14.0,16.0,0.0,60.0,27.0,33.0,0.0
Arizona,1968,30.0,14.0,16.0,0.0,60.0,28.0,32.0,0.0
Arizona,1969,30.0,13.0,17.0,0.0,60.0,26.0,34.0,0.0
Arizona,1970,30.0,13.0,17.0,0.0,60.0,26.0,34.0,0.0
Arizona,1971,30.0,12.0,18.0,0.0,60.0,26.0,34.0,0.0
Arizona,1972,30.0,12.0,18.0,0.0,60.0,26.0,34.0,0.0
Arizona,1973,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1974,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1975,30.0,18.0,12.0,0.0,60.0,27.0,33.0,0.0
Arizona,1976,30.0,18.0,12.0,0.0,60.0,27.0,33.0,0.0
Arizona,1977,30.0,16.0,14.0,0.0,60.0,22.0,38.0,0.0
Arizona,1978,30.0,16.0,14.0,0.0,60.0,22.0,38.0,0.0
Arizona,1979,30.0,14.0,16.0,0.0,60.0,18.0,42.0,0.0
Arizona,1980,30.0,14.0,16.0,0.0,60.0,18.0,42.0,0.0
Arizona,1981,30.0,14.0,16.0,0.0,60.0,17.0,43.0,0.0
Arizona,1982,30.0,14.0,16.0,0.0,60.0,17.0,43.0,0.0
Arizona,1983,30.0,12.0,18.0,0.0,60.0,21.0,39.0,0.0
Arizona,1984,30.0,12.0,18.0,0.0,60.0,21.0,39.0,0.0
Arizona,1985,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1986,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1987,30.0,11.0,19.0,0.0,60.0,24.0,36.0,0.0
Arizona,1988,30.0,11.0,19.0,0.0,60.0,24.0,36.0,0.0
Arizona,1989,30.0,13.0,17.0,0.0,60.0,26.0,34.0,0.0
Arizona,1990,30.0,13.0,17.0,0.0,60.0,26.0,34.0,0.0
Arizona,1991,30.0,17.0,13.0,0.0,60.0,27.0,33.0,0.0
Arizona,1992,30.0,17.0,13.0,0.0,60.0,27.0,33.0,0.0
Arizona,1993,30.0,12.0,18.0,0.0,60.0,25.0,35.0,0.0
Arizona,1994,30.0,12.0,18.0,0.0,60.0,25.0,35.0,0.0
Arizona,1995,30.0,11.0,19.0,0.0,60.0,22.0,38.0,0.0
Arizona,1996,30.0,11.0,19.0,0.0,60.0,22.0,38.0,0.0
Arizona,1997,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1998,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,1999,30.0,14.0,16.0,0.0,60.0,20.0,40.0,0.0
Arizona,2000,30.0,14.0,16.0,0.0,60.0,22.0,38.0,0.0
Arizona,2001,30.0,15.0,15.0,0.0,60.0,24.0,36.0,0.0
Arizona,2002,30.0,15.0,15.0,0.0,60.0,24.0,36.0,0.0
Arizona,2003,30.0,13.0,17.0,0.0,60.0,21.0,39.0,0.0
Arizona,2004,30.0,13.0,17.0,0.0,60.0,21.0,39.0,0.0
Arizona,2005,30.0,12.0,18.0,0.0,60.0,22.0,38.0,0.0
Arizona,2006,30.0,12.0,18.0,0.0,60.0,21.0,39.0,0.0
Arizona,2007,30.0,13.0,17.0,0.0,60.0,27.0,33.0,0.0
Arizona,2008,30.0,13.0,17.0,0.0,60.0,27.0,33.0,0.0
Arizona,2009,30.0,12.0,18.0,0.0,60.0,25.0,35.0,0.0
Arizona,2010,30.0,12.0,18.0,0.0,60.0,25.0,35.0,0.0
Arizona,2011,30.0,9.0,21.0,0.0,60.0,20.0,40.0,0.0
Arizona,2012,30.0,9.0,21.0,0.0,60.0,20.0,40.0,0.0
Arizona,2013,30.0,13.0,17.0,0.0,60.0,24.0,36.0,0.0
Arizona,2014,30.0,12.0,17.0,0.0,60.0,24.0,36.0,0.0
Arizona,2015,30.0,13.0,17.0,0.0,60.0,22.0,38.0,0.0
Arizona,2016,30.0,13.0,17.0,0.0,60.0,24.0,36.0,0.0
Arizona,2017,30.0,13.0,17.0,0.0,60.0,25.0,35.0,0.0
Arizona,2018,30.0,13.0,16.0,0.0,60.0,25.0,35.0,0.0
Arizona,2019,30.0,13.0,17.0,0.0,60.0,29.0,31.0,0.0
Arizona,2020,30.0,13.0,17.0,0.0,60.0,29.0,31.0,0.0
Arizona,2021,30.0,14.0,16.0,0.0,60.0,28.0,31.0,0.0
Arkansas,1934,,,,,,,,
Arkansas,1935,,,,,,,,
Arkansas,1936,,,,,,,,
Arkansas,1937,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1938,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1939,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1940,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1941,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1942,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1943,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1944,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1945,35.0,35.0,0.0,0.0,100.0,96.0,4.0,0.0
Arkansas,1946,35.0,35.0,0.0,0.0,100.0,96.0,4.0,0.0
Arkansas,1947,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1948,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1949,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1950,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1951,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1952,35.0,35.0,0.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1953,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1954,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1955,35.0,34.0,0.0,0.0,100.0,97.0,2.0,1.0
Arkansas,1956,35.0,34.0,0.0,0.0,100.0,97.0,2.0,1.0
Arkansas,1957,35.0,35.0,0.0,0.0,100.0,97.0,2.0,1.0
Arkansas,1958,35.0,35.0,0.0,0.0,100.0,97.0,2.0,1.0
Arkansas,1959,35.0,35.0,0.0,0.0,100.0,100.0,0.0,0.0
Arkansas,1960,35.0,35.0,0.0,0.0,100.0,100.0,0.0,0.0
Arkansas,1961,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1962,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1963,35.0,35.0,0.0,0.0,100.0,99.0,0.0,1.0
Arkansas,1964,35.0,35.0,0.0,0.0,100.0,99.0,0.0,1.0
Arkansas,1965,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1966,35.0,35.0,0.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1967,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1968,35.0,35.0,0.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1969,35.0,34.0,1.0,0.0,100.0,96.0,4.0,0.0
Arkansas,1970,35.0,34.0,1.0,0.0,100.0,96.0,4.0,0.0
Arkansas,1971,35.0,34.0,1.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1972,35.0,34.0,1.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1973,35.0,34.0,1.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1974,35.0,34.0,1.0,0.0,100.0,99.0,1.0,0.0
Arkansas,1975,35.0,34.0,1.0,0.0,100.0,97.0,3.0,0.0
Arkansas,1976,35.0,34.0,1.0,0.0,100.0,98.0,2.0,0.0
Arkansas,1977,35.0,34.0,1.0,0.0,100.0,96.0,4.0,0.0
Arkansas,1978,35.0,34.0,1.0,0.0,100.0,95.0,5.0,0.0
Arkansas,1979,35.0,35.0,0.0,0.0,100.0,94.0,6.0,0.0
Arkansas,1980,35.0,35.0,0.0,0.0,100.0,94.0,6.0,0.0
Arkansas,1981,35.0,34.0,1.0,0.0,100.0,93.0,7.0,0.0
Arkansas,1982,35.0,34.0,1.0,0.0,100.0,93.0,7.0,0.0
Arkansas,1983,35.0,32.0,3.0,0.0,100.0,92.0,8.0,0.0
Arkansas,1984,35.0,32.0,3.0,0.0,100.0,92.0,8.0,0.0
Arkansas,1985,35.0,31.0,4.0,0.0,100.0,91.0,9.0,0.0
Arkansas,1986,35.0,31.0,4.0,0.0,100.0,91.0,9.0,0.0
Arkansas,1987,35.0,31.0,4.0,0.0,100.0,91.0,9.0,0.0
Arkansas,1988,35.0,31.0,4.0,0.0,100.0,91.0,9.0,0.0
Arkansas,1989,35.0,31.0,4.0,0.0,100.0,88.0,11.0,1.0
Arkansas,1990,35.0,31.0,4.0,0.0,100.0,88.0,11.0,1.0
Arkansas,1991,35.0,31.0,4.0,0.0,100.0,91.0,9.0,0.0
Arkansas,1992,35.0,31.0,4.0,0.0,100.0,90.0,9.0,0.0
Arkansas,1993,35.0,30.0,5.0,0.0,100.0,89.0,10.0,1.0
Arkansas,1994,35.0,30.0,5.0,0.0,100.0,88.0,11.0,1.0
Arkansas,1995,35.0,28.0,7.0,0.0,100.0,88.0,12.0,0.0
Arkansas,1996,35.0,28.0,7.0,0.0,100.0,87.0,12.0,0.0
Arkansas,1997,35.0,28.0,6.0,0.0,100.0,86.0,13.0,0.0
Arkansas,1998,35.0,28.0,7.0,0.0,100.0,86.0,14.0,0.0
Arkansas,1999,35.0,29.0,6.0,0.0,100.0,76.0,24.0,0.0
Arkansas,2000,35.0,29.0,6.0,0.0,100.0,74.0,23.0,0.0
Arkansas,2001,35.0,27.0,8.0,0.0,100.0,70.0,30.0,0.0
Arkansas,2002,35.0,27.0,8.0,0.0,100.0,70.0,30.0,0.0
Arkansas,2003,35.0,27.0,8.0,0.0,100.0,72.0,28.0,0.0
Arkansas,2004,35.0,27.0,8.0,0.0,100.0,70.0,30.0,0.0
Arkansas,2005,35.0,27.0,8.0,0.0,100.0,72.0,28.0,0.0
Arkansas,2006,35.0,27.0,8.0,0.0,100.0,72.0,28.0,0.0
Arkansas,2007,35.0,27.0,8.0,0.0,100.0,75.0,25.0,0.0
Arkansas,2008,35.0,27.0,8.0,0.0,100.0,75.0,25.0,0.0
Arkansas,2009,35.0,27.0,8.0,0.0,100.0,71.0,28.0,1.0
Arkansas,2010,35.0,27.0,8.0,0.0,100.0,71.0,28.0,1.0
Arkansas,2011,35.0,20.0,15.0,0.0,100.0,55.0,44.0,0.0
Arkansas,2012,35.0,20.0,15.0,0.0,100.0,55.0,45.0,0.0
Arkansas,2013,35.0,14.0,21.0,0.0,100.0,48.0,51.0,1.0
Arkansas,2014,35.0,13.0,22.0,0.0,100.0,48.0,51.0,1.0
Arkansas,2015,35.0,11.0,24.0,0.0,100.0,36.0,64.0,0.0
Arkansas,2016,35.0,11.0,24.0,0.0,100.0,36.0,64.0,0.0
Arkansas,2017,35.0,9.0,26.0,0.0,100.0,24.0,76.0,0.0
Arkansas,2018,35.0,9.0,24.0,0.0,100.0,24.0,75.0,0.0
Arkansas,2019,35.0,9.0,26.0,0.0,100.0,24.0,76.0,0.0
Arkansas,2020,35.0,9.0,26.0,0.0,100.0,24.0,76.0,0.0
Arkansas,2021,35.0,7.0,27.0,1.0,100.0,22.0,78.0,0.0
California,1934,,,,,,,,
California,1935,,,,,,,,
California,1936,,,,,,,,
California,1937,40.0,15.0,25.0,0.0,80.0,47.0,33.0,0.0
California,1938,40.0,15.0,25.0,0.0,80.0,47.0,33.0,0.0
California,1939,40.0,18.0,22.0,0.0,80.0,44.0,36.0,0.0
California,1940,40.0,18.0,22.0,0.0,80.0,44.0,36.0,0.0
California,1941,40.0,16.0,24.0,0.0,80.0,42.0,38.0,0.0
California,1942,40.0,16.0,24.0,0.0,80.0,42.0,38.0,0.0
California,1943,40.0,16.0,23.0,0.0,80.0,36.0,44.0,0.0
California,1944,40.0,16.0,23.0,0.0,80.0,36.0,44.0,0.0
California,1945,40.0,13.0,27.0,0.0,80.0,38.0,42.0,0.0
California,1946,40.0,13.0,27.0,0.0,80.0,38.0,42.0,0.0
